date,state,district,age_0_5,age_5_17,age_18_greater,total_enrolment
2025-10-23,Assam,Nagaon,0,0,24,24
2025-10-23,Assam,Nalbari,0,2,5,7
2025-10-23,Assam,Udalguri,0,1,3,4
2025-10-23,Bihar,Araria,2,0,1,3
2025-10-23,Bihar,Arwal,0,0,1,1
2025-10-23,Bihar,Aurangabad,0,0,1,1
2025-10-23,Bihar,Banka,0,0,2,2
2025-10-23,Bihar,Begusarai,0,0,1,1
2025-10-23,Bihar,Bhagalpur,0,0,4,4
2025-10-23,Bihar,Bhojpur,0,1,1,2
2025-10-23,Bihar,Buxar,0,1,3,4
2025-10-23,Bihar,Darbhanga,0,0,2,2
2025-10-23,Bihar,East Champaran,0,0,5,5
2025-10-23,Bihar,Gaya,0,1,6,7
2025-10-23,Bihar,Gopalganj,0,0,1,1
2025-10-23,Bihar,Jamui,0,0,2,2
2025-10-23,Bihar,Jehanabad,0,1,23,24
2025-10-23,Bihar,Katihar,1,0,0,1
2025-10-23,Bihar,Khagaria,0,0,1,1
2025-10-23,Bihar,Kishanganj,1,0,1,2
2025-10-23,Bihar,Madhepura,0,0,1,1
2025-10-23,Bihar,Madhubani,1,0,2,3
2025-10-23,Bihar,Muzaffarpur,1,0,4,5
2025-10-23,Bihar,Nawada,1,0,2,3
2025-10-23,Bihar,Patna,0,0,12,12
2025-10-23,Bihar,Purnia,0,0,12,12
2025-10-23,Bihar,Rohtas,0,1,0,1
2025-10-23,Bihar,Saharsa,1,0,1,2
2025-10-23,Bihar,Samastipur,0,0,3,3
2025-10-23,Bihar,Saran,1,0,0,1
2025-10-23,Bihar,Sitamarhi,1,1,0,2
2025-10-23,Bihar,Supaul,1,2,1,4
2025-10-23,Bihar,Vaishali,0,0,2,2
2025-10-23,Bihar,West Champaran,1,1,0,2
2025-10-23,Chhattisgarh,Janjgir-Champa,2,0,0,2
2025-10-23,Chhattisgarh,Korba,0,0,3,3
2025-10-23,Chhattisgarh,Raigarh,0,0,2,2
2025-10-23,Delhi,East Delhi,0,0,1,1
2025-10-23,Delhi,North West Delhi,2,0,0,2
2025-10-23,Delhi,South Delhi,1,0,0,1
2025-10-23,Delhi,West Delhi,1,0,0,1
2025-10-23,Goa,South Goa,0,0,1,1
2025-10-23,Gujarat,Ahmedabad,4,2,0,6
2025-10-23,Gujarat,Amreli,1,0,0,1
2025-10-23,Gujarat,Anand,1,0,0,1
2025-10-23,Gujarat,Banaskantha,4,4,0,8
2025-10-23,Gujarat,Bharuch,2,0,0,2
2025-10-23,Gujarat,Bhavnagar,0,0,1,1
2025-10-23,Gujarat,Dahod,3,0,0,3
2025-10-23,Gujarat,Gandhinagar,4,1,1,6
2025-10-23,Gujarat,Gir Somnath,1,1,0,2
2025-10-23,Gujarat,Jamnagar,2,1,0,3
2025-10-23,Gujarat,Junagadh,6,1,0,7
2025-10-23,Gujarat,Kheda,8,0,0,8
2025-10-23,Gujarat,Mahisagar,1,0,0,1
2025-10-23,Gujarat,Morbi,2,0,0,2
2025-10-23,Gujarat,Navsari,2,0,0,2
2025-10-23,Gujarat,Panchmahal,4,1,0,5
2025-10-23,Gujarat,Rajkot,3,1,0,4
2025-10-23,Gujarat,Sabarkantha,3,0,0,3
2025-10-23,Gujarat,Surat,4,0,2,6
2025-10-23,Gujarat,Tapi,5,0,0,5
2025-10-23,Gujarat,Vadodara,5,0,0,5
2025-10-23,Gujarat,Valsad,3,0,0,3
2025-10-23,Haryana,Ambala,1,0,0,1
2025-10-23,Himachal Pradesh,Shimla,0,0,5,5
2025-10-23,Jammu And Kashmir,Anantnag,1,0,1,2
2025-10-23,Jharkhand,Deoghar,0,0,2,2
2025-10-23,Jharkhand,East Singhbhum,0,0,7,7
2025-10-23,Jharkhand,Jamtara,0,0,1,1
2025-10-23,Karnataka,Bagalkote,0,0,1,1
2025-10-23,Karnataka,Bijapur,1,0,0,1
2025-10-23,Karnataka,Mysuru,1,0,0,1
2025-10-23,Karnataka,Ramanagara,1,0,0,1
2025-10-23,Karnataka,Udupi,0,0,2,2
2025-10-23,Kerala,Ernakulam,1,0,5,6
2025-10-23,Kerala,Idukki,0,0,1,1
2025-10-23,Kerala,Kannur,0,0,2,2
2025-10-23,Kerala,Kasaragod,1,1,2,4
2025-10-23,Kerala,Kollam,1,0,16,17
2025-10-23,Kerala,Kozhikode,2,0,9,11
2025-10-23,Kerala,Malappuram,0,1,2,3
2025-10-23,Kerala,Palakkad,0,0,9,9
2025-10-23,Kerala,Thiruvananthapuram,0,0,7,7
2025-10-23,Kerala,Thrissur,1,0,0,1
2025-10-23,Ladakh,Kargil,0,0,1,1
2025-10-23,Madhya Pradesh,Balaghat,1,0,0,1
2025-10-23,Madhya Pradesh,Betul,1,0,0,1
2025-10-23,Madhya Pradesh,Chhatarpur,0,0,6,6
2025-10-23,Madhya Pradesh,Indore,1,0,7,8
2025-10-23,Madhya Pradesh,Jabalpur,0,1,0,1
2025-10-23,Madhya Pradesh,Jhabua,1,0,3,4
2025-10-23,Madhya Pradesh,Khargone,1,0,0,1
2025-10-23,Madhya Pradesh,Panna,1,0,0,1
2025-10-23,Madhya Pradesh,Seoni,1,0,0,1
2025-10-23,Madhya Pradesh,Shahdol,1,0,0,1
2025-10-23,Maharashtra,Akola,0,0,2,2
2025-10-23,Maharashtra,Beed,1,0,0,1
2025-10-23,Maharashtra,Chandrapur,1,0,0,1
2025-10-23,Maharashtra,Latur,0,0,1,1
2025-10-23,Maharashtra,Mumbai Suburban,1,0,0,1
2025-10-23,Maharashtra,Pune,1,1,0,2
2025-10-23,Maharashtra,Solapur,1,0,0,1
2025-10-23,Maharashtra,Yavatmal,0,1,0,1
2025-10-23,Manipur,Senapati,0,0,1,1
2025-10-23,Meghalaya,East Jaintia Hills,0,0,12,12
2025-10-23,Meghalaya,Ri Bhoi,0,0,38,38
2025-10-23,Meghalaya,South Garo Hills,0,0,13,13
2025-10-23,Meghalaya,South West Garo Hills,0,0,1,1
2025-10-23,Meghalaya,South West Khasi Hills,0,0,1,1
2025-10-23,Meghalaya,West Garo Hills,0,0,56,56
2025-10-23,Meghalaya,West Jaintia Hills,0,0,18,18
2025-10-23,Meghalaya,West Khasi Hills,0,0,63,63
2025-10-23,Mizoram,Lawngtlai,0,0,10,10
2025-10-23,Mizoram,Mamit,0,0,3,3
2025-10-23,Mizoram,Serchhip,0,0,1,1
2025-10-23,Nagaland,Peren,0,0,1,1
2025-10-23,Nagaland,Tuensang,1,0,0,1
2025-10-23,Odisha,Angul,1,0,0,1
2025-10-23,Odisha,Jajpur,0,0,2,2
2025-10-23,Odisha,Kalahandi,0,0,3,3
2025-10-23,Odisha,Kendrapara,0,0,2,2
2025-10-23,Odisha,Sundargarh,1,0,0,1
2025-10-23,Punjab,Amritsar,0,0,1,1
2025-10-23,Punjab,Barnala,1,0,0,1
2025-10-23,Punjab,Gurdaspur,1,0,0,1
2025-10-23,Punjab,Kapurthala,0,0,2,2
2025-10-23,Punjab,Moga,1,0,0,1
2025-10-23,Rajasthan,Alwar,1,0,0,1
2025-10-23,Rajasthan,Bharatpur,2,0,0,2
2025-10-23,Rajasthan,Churu,1,0,0,1
2025-10-23,Rajasthan,Dholpur,0,1,0,1
2025-10-23,Rajasthan,Jaisalmer,0,0,2,2
2025-10-23,Rajasthan,Jalore,1,0,0,1
2025-10-23,Rajasthan,Kota,0,0,1,1
2025-10-23,Rajasthan,Nagaur,2,0,0,2
2025-10-23,Rajasthan,Rajsamand,1,0,0,1
2025-10-23,Rajasthan,Sikar,1,0,0,1
2025-10-23,Rajasthan,Sirohi,0,1,0,1
2025-10-23,Rajasthan,Tonk,1,0,0,1
2025-10-23,Rajasthan,Udaipur,1,0,0,1
2025-10-23,Tamil Nadu,Ariyalur,0,0,1,1
2025-10-23,Tamil Nadu,Chennai,3,0,0,3
2025-10-23,Tamil Nadu,Coimbatore,2,0,0,2
2025-10-23,Tamil Nadu,Krishnagiri,1,0,0,1
2025-10-23,Tamil Nadu,Pudukottai,1,0,0,1
2025-10-23,Tamil Nadu,Ramanathapuram,0,0,5,5
2025-10-23,Tamil Nadu,Thoothukudi,2,0,0,2
2025-10-23,Tamil Nadu,Vellore,1,0,0,1
2025-10-23,Tamil Nadu,Viluppuram,1,0,0,1
2025-10-23,Telangana,Bhadradri Kothagudem,0,0,1,1
2025-10-23,Telangana,Hyderabad,0,1,3,4
2025-10-23,Telangana,Nalgonda,3,0,0,3
2025-10-23,Telangana,Nizamabad,1,0,0,1
2025-10-23,Tripura,West Tripura,1,0,5,6
2025-10-23,Uttar Pradesh,Agra,0,1,0,1
2025-10-23,Uttar Pradesh,Ayodhya,0,1,0,1
2025-10-23,Uttar Pradesh,Ballia,0,1,0,1
2025-10-23,Uttar Pradesh,Bareilly,1,0,0,1
2025-10-23,Uttar Pradesh,Bhadohi,0,1,0,1
2025-10-23,Uttar Pradesh,Bulandshahr,0,1,0,1
2025-10-23,Uttar Pradesh,Chandauli,2,0,0,2
2025-10-23,Uttar Pradesh,Chitrakoot,0,1,0,1
2025-10-23,Uttar Pradesh,Farrukhabad,1,0,0,1
2025-10-23,Uttar Pradesh,Firozabad,1,0,0,1
2025-10-23,Uttar Pradesh,Ghazipur,1,0,0,1
2025-10-23,Uttar Pradesh,Kannauj,0,1,0,1
2025-10-23,Uttar Pradesh,Kanpur Dehat,1,0,0,1
2025-10-23,Uttar Pradesh,Kheri,0,1,0,1
2025-10-23,Uttar Pradesh,Lucknow,2,1,0,3
2025-10-23,Uttar Pradesh,Mahoba,2,0,0,2
2025-10-23,Uttar Pradesh,Mathura,1,0,0,1
2025-10-23,Uttar Pradesh,Moradabad,1,0,0,1
2025-10-23,Uttar Pradesh,Rampur,0,1,0,1
2025-10-23,Uttar Pradesh,Shahjahanpur,2,0,0,2
2025-10-23,Uttar Pradesh,Shamli,1,0,0,1
2025-10-23,Uttar Pradesh,Siddharthnagar,1,0,0,1
2025-10-23,Uttarakhand,Almora,1,0,0,1
2025-10-23,West Bengal,Bankura,1,0,0,1
2025-10-23,West Bengal,Birbhum,2,0,0,2
2025-10-23,West Bengal,Dakshin Dinajpur,1,0,0,1
2025-10-23,West Bengal,Jalpaiguri,1,0,0,1
2025-10-23,West Bengal,Malda,0,1,0,1
2025-10-23,West Bengal,Murshidabad,5,1,0,6
2025-10-23,West Bengal,Nadia,1,0,0,1
2025-10-23,West Bengal,Paschim Medinipur,4,0,0,4
2025-10-23,West Bengal,Purba Medinipur,1,0,0,1
2025-10-23,West Bengal,Purulia,1,0,0,1
2025-10-23,West Bengal,Uttar Dinajpur,3,0,0,3
2025-10-24,Andaman And Nicobar Islands,Nicobar,1,2,0,3
2025-10-24,Andaman And Nicobar Islands,North And Middle Andaman,2,0,0,2
2025-10-24,Andaman And Nicobar Islands,South Andaman,2,1,0,3
2025-10-24,Andhra Pradesh,Alluri Sitharama Raju,18,4,0,22
2025-10-24,Andhra Pradesh,Anakapalli,3,0,0,3
2025-10-24,Andhra Pradesh,Ananthapuramu,30,3,0,33
2025-10-24,Andhra Pradesh,Annamayya,5,0,2,7
2025-10-24,Andhra Pradesh,Bapatla,8,0,0,8
2025-10-24,Andhra Pradesh,Chittoor,54,8,2,64
2025-10-24,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,10,1,0,11
2025-10-24,Andhra Pradesh,East Godavari,108,10,0,118
2025-10-24,Andhra Pradesh,Eluru,5,0,0,5
2025-10-24,Andhra Pradesh,Guntur,134,32,0,166
2025-10-24,Andhra Pradesh,Kakinada,16,1,0,17
2025-10-24,Andhra Pradesh,Krishna,125,13,0,138
2025-10-24,Andhra Pradesh,Kurnool,172,10,0,182
2025-10-24,Andhra Pradesh,Nandyal,15,1,0,16
2025-10-24,Andhra Pradesh,Palnadu,12,1,0,13
2025-10-24,Andhra Pradesh,Parvathipuram Manyam,6,0,2,8
2025-10-24,Andhra Pradesh,Prakasam,98,12,1,111
2025-10-24,Andhra Pradesh,Sri Sathya Sai,10,0,0,10
2025-10-24,Andhra Pradesh,Srikakulam,69,2,0,71
2025-10-24,Andhra Pradesh,Tirupati,2,5,1,8
2025-10-24,Andhra Pradesh,Visakhapatnam,129,13,0,142
2025-10-24,Andhra Pradesh,Vizianagaram,68,4,0,72
2025-10-24,Andhra Pradesh,West Godavari,74,5,0,79
2025-10-24,Arunachal Pradesh,Changlang,6,7,0,13
2025-10-24,Arunachal Pradesh,Dibang Valley,0,1,0,1
2025-10-24,Arunachal Pradesh,East Kameng,1,3,0,4
2025-10-24,Arunachal Pradesh,East Siang,2,2,0,4
2025-10-24,Arunachal Pradesh,Kra Daadi,2,2,0,4
2025-10-24,Arunachal Pradesh,Kurung Kumey,2,1,0,3
2025-10-24,Arunachal Pradesh,Lohit,1,1,0,2
2025-10-24,Arunachal Pradesh,Longding,3,6,0,9
2025-10-24,Arunachal Pradesh,Lower Subansiri,0,2,0,2
2025-10-24,Arunachal Pradesh,Namsai,4,1,0,5
2025-10-24,Arunachal Pradesh,Papum Pare,5,6,0,11
2025-10-24,Arunachal Pradesh,Siang,2,2,0,4
2025-10-24,Arunachal Pradesh,Tawang,4,2,0,6
2025-10-24,Arunachal Pradesh,Tirap,3,0,0,3
2025-10-24,Arunachal Pradesh,Upper Subansiri,1,2,0,3
2025-10-24,Arunachal Pradesh,West Kameng,1,2,0,3
2025-10-24,Arunachal Pradesh,West Siang,6,0,0,6
2025-10-24,Assam,Baksa,22,6,0,28
2025-10-24,Assam,Barpeta,103,35,2,140
2025-10-24,Assam,Biswanath,12,1,0,13
2025-10-24,Assam,Bongaigaon,28,7,0,35
2025-10-24,Assam,Cachar,70,22,46,138
2025-10-24,Assam,Charaideo,4,5,0,9
2025-10-24,Assam,Chirang,9,8,0,17
2025-10-24,Assam,Darrang,54,19,9,82
2025-10-24,Assam,Dhemaji,18,12,12,42
2025-10-24,Assam,Dhubri,70,28,1,99
2025-10-24,Assam,Dibrugarh,9,11,5,25
2025-10-24,Assam,Goalpara,40,14,0,54
2025-10-24,Assam,Golaghat,12,9,20,41
2025-10-24,Assam,Hailakandi,37,4,0,41
2025-10-24,Assam,Hojai,25,8,0,33
2025-10-24,Assam,Jorhat,28,3,47,78
2025-10-24,Assam,Kamrup,71,23,1,95
2025-10-24,Assam,Karbi Anglong,15,21,21,57
2025-10-24,Assam,Karimganj,74,30,0,104
2025-10-24,Assam,Kokrajhar,16,8,4,28
2025-10-24,Assam,Lakhimpur,41,11,13,65
2025-10-24,Assam,Majuli,5,2,0,7
2025-10-24,Assam,Nagaon,95,38,3,136
2025-10-24,Assam,Nalbari,42,15,0,57
2025-10-24,Assam,Sonitpur,62,37,2,101
2025-10-24,Assam,Tinsukia,21,10,0,31
2025-10-24,Assam,Udalguri,33,13,0,46
2025-10-24,Assam,West Karbi Anglong,1,2,1,4
2025-10-24,Bihar,Araria,167,92,0,259
2025-10-24,Bihar,Arwal,7,27,0,34
2025-10-24,Bihar,Aurangabad,47,87,0,134
2025-10-24,Bihar,Banka,55,43,1,99
2025-10-24,Bihar,Begusarai,74,36,0,110
2025-10-24,Bihar,Bhagalpur,58,58,12,128
2025-10-24,Bihar,Bhojpur,51,146,3,200
2025-10-24,Bihar,Buxar,29,68,2,99
2025-10-24,Bihar,Darbhanga,112,79,1,192
2025-10-24,Bihar,East Champaran,72,154,14,240
2025-10-24,Bihar,Gaya,40,114,3,157
2025-10-24,Bihar,Gopalganj,36,94,1,131
2025-10-24,Bihar,Jamui,46,43,5,94
2025-10-24,Bihar,Jehanabad,7,41,1,49
2025-10-24,Bihar,Katihar,153,51,1,205
2025-10-24,Bihar,Khagaria,26,39,0,65
2025-10-24,Bihar,Kishanganj,98,44,0,142
2025-10-24,Bihar,Lakshisarai,15,12,2,29
2025-10-24,Bihar,Madhepura,32,37,1,70
2025-10-24,Bihar,Madhubani,147,122,17,286
2025-10-24,Bihar,Munger,18,19,2,39
2025-10-24,Bihar,Muzaffarpur,89,83,6,178
2025-10-24,Bihar,Nalanda,38,112,3,153
2025-10-24,Bihar,Nawada,29,127,5,161
2025-10-24,Bihar,Patna,40,125,11,176
2025-10-24,Bihar,Purnia,135,69,0,204
2025-10-24,Bihar,Rohtas,23,45,1,69
2025-10-24,Bihar,Saharsa,46,73,5,124
2025-10-24,Bihar,Samastipur,119,69,6,194
2025-10-24,Bihar,Saran,90,194,4,288
2025-10-24,Bihar,Sheikhpura,14,23,0,37
2025-10-24,Bihar,Sheohar,15,11,1,27
2025-10-24,Bihar,Sitamarhi,104,70,7,181
2025-10-24,Bihar,Siwan,62,73,4,139
2025-10-24,Bihar,Supaul,81,86,2,169
2025-10-24,Bihar,Vaishali,102,117,2,221
2025-10-24,Bihar,West Champaran,52,121,22,195
2025-10-24,Chandigarh,Chandigarh,17,2,0,19
2025-10-24,Chhattisgarh,Balod,8,0,0,8
2025-10-24,Chhattisgarh,Bastar,12,7,0,19
2025-10-24,Chhattisgarh,Bemetara,8,1,3,12
2025-10-24,Chhattisgarh,Bijapur,5,7,74,86
2025-10-24,Chhattisgarh,Bilaspur,49,4,0,53
2025-10-24,Chhattisgarh,Dakshin Bastar Dantewada,2,0,0,2
2025-10-24,Chhattisgarh,Dhamtari,2,0,0,2
2025-10-24,Chhattisgarh,Durg,5,3,0,8
2025-10-24,Chhattisgarh,Gariyaband,6,1,0,7
2025-10-24,Chhattisgarh,Janjgir-Champa,51,3,0,54
2025-10-24,Chhattisgarh,Jashpur,12,5,0,17
2025-10-24,Chhattisgarh,Kabeerdham,3,0,0,3
2025-10-24,Chhattisgarh,Kondagaon,9,4,0,13
2025-10-24,Chhattisgarh,Korba,36,6,0,42
2025-10-24,Chhattisgarh,Mahasamund,13,5,0,18
2025-10-24,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,3,2,0,5
2025-10-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,1,0,0,1
2025-10-24,Chhattisgarh,Mungeli,13,2,0,15
2025-10-24,Chhattisgarh,Narayanpur,2,0,0,2
2025-10-24,Chhattisgarh,Raigarh,21,4,0,25
2025-10-24,Chhattisgarh,Raipur,19,1,0,20
2025-10-24,Chhattisgarh,Rajnandgaon,11,3,0,14
2025-10-24,Chhattisgarh,Sakti,5,0,0,5
2025-10-24,Chhattisgarh,Sarangarh-Bilaigarh,4,1,0,5
2025-10-24,Chhattisgarh,Sukma,2,2,0,4
2025-10-24,Chhattisgarh,Surajpur,22,2,0,24
2025-10-24,Chhattisgarh,Surguja,18,8,0,26
2025-10-24,Chhattisgarh,Uttar Bastar Kanker,3,0,5,8
2025-10-24,Delhi,Central Delhi,8,3,0,11
2025-10-24,Delhi,East Delhi,30,8,0,38
2025-10-24,Delhi,New Delhi,1,0,0,1
2025-10-24,Delhi,North Delhi,26,2,0,28
2025-10-24,Delhi,North East Delhi,24,15,1,40
2025-10-24,Delhi,North West Delhi,84,15,6,105
2025-10-24,Delhi,Shahdara,2,1,0,3
2025-10-24,Delhi,South Delhi,87,16,3,106
2025-10-24,Delhi,South East Delhi,1,0,1,2
2025-10-24,Delhi,South West Delhi,50,7,2,59
2025-10-24,Delhi,West Delhi,42,14,2,58
2025-10-24,Goa,North Goa,16,1,0,17
2025-10-24,Goa,South Goa,12,4,1,17
2025-10-24,Gujarat,Ahmedabad,93,49,7,149
2025-10-24,Gujarat,Amreli,10,1,0,11
2025-10-24,Gujarat,Anand,32,3,0,35
2025-10-24,Gujarat,Aravalli,7,0,0,7
2025-10-24,Gujarat,Banaskantha,50,28,0,78
2025-10-24,Gujarat,Bharuch,19,2,0,21
2025-10-24,Gujarat,Bhavnagar,32,7,0,39
2025-10-24,Gujarat,Botad,3,1,0,4
2025-10-24,Gujarat,Dahod,21,4,0,25
2025-10-24,Gujarat,Devbhumi Dwarka,11,0,0,11
2025-10-24,Gujarat,Gandhinagar,21,6,0,27
2025-10-24,Gujarat,Gir Somnath,14,4,0,18
2025-10-24,Gujarat,Jamnagar,46,3,0,49
2025-10-24,Gujarat,Junagadh,29,5,0,34
2025-10-24,Gujarat,Kheda,31,3,0,34
2025-10-24,Gujarat,Mahisagar,9,2,0,11
2025-10-24,Gujarat,Morbi,6,0,0,6
2025-10-24,Gujarat,Narmada,6,0,0,6
2025-10-24,Gujarat,Navsari,15,1,0,16
2025-10-24,Gujarat,Panchmahal,38,10,0,48
2025-10-24,Gujarat,Patan,10,2,0,12
2025-10-24,Gujarat,Porbandar,8,1,0,9
2025-10-24,Gujarat,Rajkot,71,12,0,83
2025-10-24,Gujarat,Sabarkantha,18,6,0,24
2025-10-24,Gujarat,Surat,52,23,0,75
2025-10-24,Gujarat,Surendranagar,1,0,0,1
2025-10-24,Gujarat,Tapi,12,0,0,12
2025-10-24,Gujarat,Vadodara,57,11,0,68
2025-10-24,Gujarat,Valsad,26,5,0,31
2025-10-24,Haryana,Ambala,14,0,0,14
2025-10-24,Haryana,Bhiwani,26,0,0,26
2025-10-24,Haryana,Charkhi Dadri,2,0,0,2
2025-10-24,Haryana,Faridabad,42,8,0,50
2025-10-24,Haryana,Fatehabad,10,0,0,10
2025-10-24,Haryana,Hisar,48,5,0,53
2025-10-24,Haryana,Jhajjar,24,1,0,25
2025-10-24,Haryana,Jind,32,0,0,32
2025-10-24,Haryana,Kaithal,15,1,0,16
2025-10-24,Haryana,Karnal,26,0,0,26
2025-10-24,Haryana,Kurukshetra,19,0,0,19
2025-10-24,Haryana,Mahendragarh,27,1,0,28
2025-10-24,Haryana,Palwal,28,2,0,30
2025-10-24,Haryana,Panchkula,12,0,0,12
2025-10-24,Haryana,Panipat,26,3,0,29
2025-10-24,Haryana,Rewari,20,0,0,20
2025-10-24,Haryana,Rohtak,34,0,0,34
2025-10-24,Haryana,Sirsa,17,1,0,18
2025-10-24,Haryana,Sonipat,47,1,0,48
2025-10-24,Himachal Pradesh,Bilaspur,22,0,0,22
2025-10-24,Himachal Pradesh,Chamba,27,0,0,27
2025-10-24,Himachal Pradesh,Hamirpur,21,0,0,21
2025-10-24,Himachal Pradesh,Kangra,65,0,0,65
2025-10-24,Himachal Pradesh,Kinnaur,1,0,0,1
2025-10-24,Himachal Pradesh,Kullu,16,0,1,17
2025-10-24,Himachal Pradesh,Lahaul And Spiti,1,0,0,1
2025-10-24,Himachal Pradesh,Mandi,38,0,2,40
2025-10-24,Himachal Pradesh,Shimla,21,2,0,23
2025-10-24,Himachal Pradesh,Sirmaur,15,0,1,16
2025-10-24,Himachal Pradesh,Solan,12,0,1,13
2025-10-24,Himachal Pradesh,Una,25,0,0,25
2025-10-24,Jammu And Kashmir,Anantnag,29,3,0,32
2025-10-24,Jammu And Kashmir,Baramulla,19,2,0,21
2025-10-24,Jammu And Kashmir,Budgam,7,0,0,7
2025-10-24,Jammu And Kashmir,Doda,50,14,0,64
2025-10-24,Jammu And Kashmir,Ganderbal,10,0,0,10
2025-10-24,Jammu And Kashmir,Jammu,30,6,0,36
2025-10-24,Jammu And Kashmir,Kathua,19,7,1,27
2025-10-24,Jammu And Kashmir,Kishtwar,13,3,0,16
2025-10-24,Jammu And Kashmir,Kulgam,8,3,0,11
2025-10-24,Jammu And Kashmir,Kupwara,31,7,0,38
2025-10-24,Jammu And Kashmir,Pulwama,23,1,0,24
2025-10-24,Jammu And Kashmir,Rajouri,8,6,0,14
2025-10-24,Jammu And Kashmir,Ramban,22,6,0,28
2025-10-24,Jammu And Kashmir,Reasi,7,8,0,15
2025-10-24,Jammu And Kashmir,Samba,3,1,0,4
2025-10-24,Jammu And Kashmir,Srinagar,27,2,3,32
2025-10-24,Jammu And Kashmir,Udhampur,13,5,0,18
2025-10-24,Jharkhand,Bokaro,28,12,0,40
2025-10-24,Jharkhand,Chatra,22,15,0,37
2025-10-24,Jharkhand,Deoghar,34,37,1,72
2025-10-24,Jharkhand,Dhanbad,58,35,0,93
2025-10-24,Jharkhand,Dumka,20,23,2,45
2025-10-24,Jharkhand,East Singhbhum,52,12,0,64
2025-10-24,Jharkhand,Garhwa,40,13,0,53
2025-10-24,Jharkhand,Giridih,61,58,0,119
2025-10-24,Jharkhand,Godda,22,13,0,35
2025-10-24,Jharkhand,Gumla,18,10,0,28
2025-10-24,Jharkhand,Hazaribagh,32,23,0,55
2025-10-24,Jharkhand,Jamtara,23,15,2,40
2025-10-24,Jharkhand,Khunti,5,3,1,9
2025-10-24,Jharkhand,Koderma,28,16,1,45
2025-10-24,Jharkhand,Latehar,3,4,0,7
2025-10-24,Jharkhand,Lohardaga,4,2,0,6
2025-10-24,Jharkhand,Pakur,7,2,0,9
2025-10-24,Jharkhand,Palamu,51,17,0,68
2025-10-24,Jharkhand,Ramgarh,25,5,0,30
2025-10-24,Jharkhand,Ranchi,62,35,4,101
2025-10-24,Jharkhand,Sahibganj,0,2,0,2
2025-10-24,Jharkhand,Saraikela-Kharsawan,23,11,0,34
2025-10-24,Jharkhand,Simdega,6,2,0,8
2025-10-24,Jharkhand,West Singhbhum,36,24,0,60
2025-10-24,Karnataka,Bagalkote,21,2,0,23
2025-10-24,Karnataka,Ballari,14,2,0,16
2025-10-24,Karnataka,Belagavi,34,3,2,39
2025-10-24,Karnataka,Bidar,33,5,0,38
2025-10-24,Karnataka,Bijapur,16,4,0,20
2025-10-24,Karnataka,Chamarajanagara,13,0,0,13
2025-10-24,Karnataka,Chikkaballapura,11,3,0,14
2025-10-24,Karnataka,Chikmagalur,5,1,0,6
2025-10-24,Karnataka,Chitradurga,19,2,1,22
2025-10-24,Karnataka,Dakshina Kannada,48,10,0,58
2025-10-24,Karnataka,Davanagere,23,2,1,26
2025-10-24,Karnataka,Dharwad,18,1,0,19
2025-10-24,Karnataka,Gadag,13,1,0,14
2025-10-24,Karnataka,Hassan,20,1,1,22
2025-10-24,Karnataka,Haveri,17,0,0,17
2025-10-24,Karnataka,Kalaburagi,24,3,0,27
2025-10-24,Karnataka,Kodagu,6,1,0,7
2025-10-24,Karnataka,Kolar,19,0,0,19
2025-10-24,Karnataka,Koppal,22,4,1,27
2025-10-24,Karnataka,Mandya,22,3,0,25
2025-10-24,Karnataka,Mysuru,15,1,0,16
2025-10-24,Karnataka,Raichur,40,14,2,56
2025-10-24,Karnataka,Ramanagara,19,7,0,26
2025-10-24,Karnataka,Shivamogga,14,4,2,20
2025-10-24,Karnataka,Tumakuru,20,2,0,22
2025-10-24,Karnataka,Udupi,20,4,1,25
2025-10-24,Karnataka,Uttara Kannada,21,1,3,25
2025-10-24,Karnataka,Vijayanagara,7,0,1,8
2025-10-24,Karnataka,Yadgiri,23,8,1,32
2025-10-24,Kerala,Alappuzha,52,10,0,62
2025-10-24,Kerala,Ernakulam,92,26,0,118
2025-10-24,Kerala,Idukki,29,8,0,37
2025-10-24,Kerala,Kannur,68,31,0,99
2025-10-24,Kerala,Kasaragod,52,15,0,67
2025-10-24,Kerala,Kollam,76,10,5,91
2025-10-24,Kerala,Kottayam,52,8,2,62
2025-10-24,Kerala,Kozhikode,85,29,0,114
2025-10-24,Kerala,Malappuram,167,59,3,229
2025-10-24,Kerala,Palakkad,97,16,0,113
2025-10-24,Kerala,Pathanamthitta,32,5,0,37
2025-10-24,Kerala,Thiruvananthapuram,106,25,0,131
2025-10-24,Kerala,Thrissur,112,24,5,141
2025-10-24,Kerala,Wayanad,32,6,1,39
2025-10-24,Ladakh,Kargil,3,4,0,7
2025-10-24,Madhya Pradesh,Agar Malwa,2,0,0,2
2025-10-24,Madhya Pradesh,Alirajpur,7,7,0,14
2025-10-24,Madhya Pradesh,Anuppur,16,2,0,18
2025-10-24,Madhya Pradesh,Balaghat,23,1,0,24
2025-10-24,Madhya Pradesh,Barwani,22,3,0,25
2025-10-24,Madhya Pradesh,Betul,25,2,0,27
2025-10-24,Madhya Pradesh,Bhind,13,4,1,18
2025-10-24,Madhya Pradesh,Bhopal,40,5,1,46
